sf_code,sf_name,tf_code,tf_name,city_id,marketing_area,business_line,rating,comment_count,grading,rate_grade,grade_comment,days_since_last_live
0m142o,بیرون بر عرفان,5rr4z5, بیرون بر عرفان,5,مدرس جنوب - بهار,Restaurant,7.415759099,636,D,C,D,24
32w9ze,کترینگ اطلس,5ww415,کترینگ اطلس ,1,قاسم آباد-کشاورزی,Restaurant,7.298037569,1365,D,C,A,1
p8qwg5,اغذیه ساویز,21k662,اغذیه ساویز,1,فرامرز-تورج,Restaurant,7.818569149,708,D,C,C,1
0mmqlr,برگر 1400,2k3xnm,برگر ۱۴۰۰,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,9.432635895,607,D,A,D,1
0w1evv,غذای خانگی دونر,2ox8p1,غذای خانگی مروارید,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,7.223951953,1129,D,C,A,2
p6mez6,پیتزا 88,5l68p5,پیتزا 88,5,فرودگاه‎,Restaurant,8.637446212,765,D,B,C,1
0qnjnw,کباب ساطوری بناب آذربایجان,2x9ok5,کباب ساطوری بناب آذربایجان,5,ارم - عفیف آباد - قصرالدشت,Restaurant,8.987194339,698,D,B,C,8
3xx8dy,حاجی ارزونی اختیاریه,2p8nx6,حاجی ارزونی اختیاریه,2,قیطریه-اندرزگو-دولت,Fruit Shop,8.533773084,833,D,B,B,18
3xx8dy,حاجی ارزونی اختیاریه,2p8nx6,حاجی ارزونی اختیاریه,2,قیطریه-اندرزگو-دولت,Fruit Shop,8.533773084,833,D,B,B,18
32wyxl,ویتامینه سندباد (شعبه مرزداران),277wzk,علیرضا  (سندبادسابق),2,صادقیه - ستارخان - مرزداران,Ice Cream and Juice Shop,8.810778703,574,D,B,D,1
jym1or,کترینگ بگلو (شعبه افق اکباتان),5471g8,کترینگ بگلو( شعبه افق اکباتان),2,فردوس - کاشانی - شهر زیبا,Restaurant,8.869169463,601,D,B,D,1
e55zn2,فست فود شهرزاد,5y9995,فست فود شهرزاد,1,وکیل آباد شمالی,Restaurant,7.031777369,1240,D,C,A,166
l26kn9,فست فود چیز,58kprz,اسی فود (چیز),2,نظام آباد‎‎,Restaurant,7.616303657,957,D,C,B,1
0nwvw2,خورشت کده علی ایلیا,2zlx3n,خورشت کده علی ایلیا,2,عباس آباد - سید خندان - قصر‎‎,Restaurant,6.70575638,1681,D,D,A,3
poo7ro,رستوران بلو لایف تهران,5klo61,بلو لایف,2,قیطریه-اندرزگو-دولت,Restaurant,8.492988677,1015,D,B,B,1
r5mw4v,رستوران طراوت,26wkk5,کترینگ طراوت,1,امام رضا,Restaurant,8.071424977,633,D,B,D,6
27275e,ساندویچ سرد و گرم باردیچ,5r6rwo,ساندویچ سرد و گرم باردیج,1,وکیل آباد جنوبی,Restaurant,9.076088045,453,D,A,D,1
3djg7g,پروتئین حمید,21ygzo,سوپر پروتئین حمید,2,نازی آباد,Meat Shop,9.071350442,524,D,A,D,18
3xdd8y,کترینگ قریشی (پاسداران),5ox76r,کترینگ قریشی (پاسداران),2,نیاوران‎ - آجودانیه,Restaurant,6.999539796,1798,D,D,A,166
0gg65x,فلافل بغدادی,2my8m7,فلافل بغدادی,2,تهرانپارس-حکیمیه,Restaurant,8.8593778,623,D,B,D,14
0nxvjz,کافه بان,5z3o32,کافه بان,1,فلسطین-ملک آباد,Cafe,8.75194896,1005,D,B,B,166
pzx741,پیتزا آفاق,5ox46w,پیتزا آفاق,2,تهرانپارس-حکیمیه,Restaurant,7.793881708,1190,D,C,A,1
0n69n2,بالانچی (ساختمان الف),57rzn2,بالانچی ,5,معالی آباد - دینکان - صنایع,Restaurant,7.804646825,755,D,C,C,1
0jor9r,رستوران گلبو,5466l5,رستوران گلبو,1,خواجه ربیع-میامی,Restaurant,8.477805767,699,D,B,C,1
3212ne,کته کبابی ماسوله,5yo3xz,کته کبابی ماسوله,2,یوسف آباد - امیرآباد - گیشا‎,Restaurant,8.435769064,1006,D,B,B,1
o9qdn8,موندیال کافی,2ox69l,موندیال کافی,2,ظفر - میرداماد,Cafe,9.507001048,429,D,A,D,1
0rxqkv,فست فود شام با ما,28n492,فست فود شام با ما,5,معالی آباد - دینکان - صنایع,Restaurant,7.745293229,1009,D,C,B,1
6dd4nw,پیتزا چوب,28pk6o,پیتزا چوب,1,امام رضا,Restaurant,8.345577739,581,D,B,D,11
0w8m85,کافه رستوران گل شمعدانی (گرانیوم),29pr15,کافه رستوران گل شمعدانی (گرانیوم),1,وکیل آباد جنوبی,Restaurant,8.490363853,631,D,B,D,1
3dx9qw,سوخاری کیلویی چیپسی,5nl46r,سوخاری کیلویی چیپسی,2,فردوس - کاشانی - شهر زیبا,Restaurant,7.415490395,1575,D,C,A,1
dq5veg,نان بربری امانیه,2xg36z,نان بربری امانیه,2,جردن - ونک,Bakery,9.017813787,1161,D,A,A,32
09d926,پروتئین حیدری,5gxpw4,پروتئین حیدری,2,ولنجک - زعفرانیه,Meat Shop,8.207901942,1019,D,B,B,18
3kvrzg,نانوایی دریا,2zkmkz,نانوایی دریا,2,سعادت آباد - شهرک غرب,Bakery,8.650891359,2510,D,B,A,1
p8v2n2,پیتزا آس,5xgw9l,پیتزا آس,2,دریاچه- شهرک گلستان - دهکده المپیک,Restaurant,7.034158436,2316,D,C,A,1
3195ew,کافه رستوران گریل باکس,5nl743,گریل باکس,2,جردن - ونک,Restaurant,8.220647524,877,D,B,B,143
0957nq,سوخاری کیلویی پاپریکا,53148w,سوخاری سمین,2,سعادت آباد - شهرک غرب,Restaurant,7.52500825,1563,D,C,A,67
0lowwn,هایدا (علاالدین),58kg6m,فست فود هایدا (جمهوری),2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,8.081988708,827,D,B,C,20
o9q21o,قهوه سیاه وش,2nly9x,قهوه سیاه وَش,2,تهرانپارس-حکیمیه,Cafe,9.561762456,359,D,A,D,18
0mgl8o,کافه اقبال,5o3635,کافه اقبال,1,وکیل آباد جنوبی,Cafe,9.071200913,450,D,A,D,1
pvng9d,پیتزا مامادا,5nk748,مامادا,2,نارمک - مجیدیه,Restaurant,8.53046694,812,D,B,C,12
pz8gdo,پیتزا ساندویچ نوش,2lw4yz,فست فود نوش,2,یوسف آباد - امیرآباد - گیشا‎,Restaurant,9.101786037,691,D,A,C,1
y1vkvr,پروتئین مایلس,5331m7,پروتئینی مایلس,2,عباس آباد - سید خندان - قصر‎‎,Meat Shop,9.374474353,420,D,A,D,18
3xmg12,هایپر میوه باغ بهشت,58gyy2,هایپر میوه باغ بهشت,1,وکیل آباد جنوبی,Fruit Shop,8.399736753,515,D,B,D,25
0gg262,نان شیرینی گل بانو,59xgok,نان و شیرینی گل بانو (آق بانو سابق),2,هفت تیر - انقلاب - ولیعصر - فردوسی,Pastry,9.123006815,585,D,A,D,1
poo5wv,کافه دکتر کافی (مطهری),2lw4po,کافه دکتر کافی,2,یوسف آباد - امیرآباد - گیشا‎,Cafe,8.754970369,530,D,B,D,1
3xve62,اغذیه آسیا,2nkx3l,اغذیه آسیا ,2,تهرانپارس-حکیمیه,Restaurant,8.910959444,660,D,B,C,1
31mm9k,شاورما (سعادت آباد),5zlpyn,فست فود شاورما,2,سعادت آباد - شهرک غرب,Restaurant,7.730199237,1482,D,C,A,1
0ykejm,پیتزا و ساندویچ کالیس,531ylk,پیتزا کالیس,2,قیطریه-اندرزگو-دولت,Restaurant,7.87861235,1500,D,C,A,1
p84wk5,کباب سرای بهار نارنج,2x7g1k,کباب سرای بهار نارنج,2,نارمک - مجیدیه,Restaurant,8.312329512,817,D,B,C,4
0r5rj9,گردو,5zlxzn,گردو ,2,نظام آباد‎‎,Restaurant,6.938663855,5092,D,D,A,34
377172,پروتین زیتون,2xgwg6,پروتئین همراه,2,پونک - باغ فیض‎,Meat Shop,7.950480612,2025,D,C,A,131
0nr4zz,جگر و کبابسرای باغ,547rzx,جگر و کبابسرای باغ,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,8.481907238,719,D,B,C,1
p5m64e,رستوران نان و نمک,59xgyy,رستوران نان و نمک,2,پونک - باغ فیض‎,Restaurant,7.633457414,1337,D,C,A,8
p8v4or,کترینگ قریشی (سعادت آباد),58p3r3,کترینگ قریشی (سعادت آباد),2,سعادت آباد - شهرک غرب,Restaurant,6.778975327,2561,D,D,A,166
0gn87n,شمیم لبنان,5pn6z5,شمیم لبنان,1,امام رضا,Restaurant,6.536688249,1915,D,D,A,9
zn8nno,سوخاری کیلویی کوکی,5yo7l3,سوخاری کیلویی کوکی,2,عباس آباد - سید خندان - قصر‎‎,Restaurant,8.260402348,1088,D,B,B,32
qyrz7y,فست فود پاتوق,547w67,فست فود پاتوق (خزانه),2,نازی آباد,Restaurant,9.190671834,716,D,A,C,1
3ky6xn,کترینگ 369,277z77,کیترینگ ۳۶۹,2,صادقیه - ستارخان - مرزداران,Restaurant,8.390999122,964,D,B,B,1
0nrxev,کلاسیک برگر جوینت,531m6m,کلاسیک برگر جوینت,2,ولنجک - زعفرانیه,Restaurant,7.76872877,1064,D,C,B,1
0wl945,شیرینی و خشکبار اصل تبریز,2yo38o,شیرینی اصل تبریز,2,نعمت آباد - عبدل آباد,Pastry,8.218305113,1921,D,B,A,18
3eq7q5,پروتئین زی خوراک (شعبه شریعتی),2rwp69,پروتئین زی لند,2,,Meat Shop,7.663236909,6497,D,C,A,1
312jr4,تهیه غذا و فست فود جوانمردان,5oxwxk,تهیه غذا و فست فود جوان مردان,2,فردوس - کاشانی - شهر زیبا,Restaurant,7.946546628,1076,D,C,B,1
p6r4zw,ساندویچ و فلافل محسن,5r679o,فست فود محسن ,2,فردوس - کاشانی - شهر زیبا,Restaurant,7.666407284,1059,D,C,B,19
7jywyg,چیبو پیتزا,5r6148,چیبو پیتزا,2,جردن - ونک,Restaurant,9.039817805,577,D,A,D,1
0n4md2,سوپر میوه دلنیا,577313,سوپر میوه دلنیا,2,پونک - باغ فیض‎,Fruit Shop,8.136758939,1004,D,B,B,4
857wxg,ساندویچ امیر,5zkmpk,فست فود وندیز,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,9.086687657,803,D,A,C,33
31jgj7,سوپر میوه اقدسیه,5oxgkw,سوپر میوه اقدسیه,2,نیاوران‎ - آجودانیه,Fruit Shop,7.706910462,5478,D,C,A,151
0qr26w,رستوران کته ماس,2ypzm5,رستوران کته ماس,5,شاه چراغ - حافظیه,Restaurant,7.661879515,816,D,C,C,17
klok8o,بوتیک شیرینی لاویتا,2p84zy,کافه لاویتا,2,ولنجک - زعفرانیه,Cafe,8.784484595,523,D,B,D,1
0jonzr,مجموعه غذایی منصف (اشپزخانه منصف),5zl417,آشپزخانه منصف,2,بازار - منیریه - گمرک,Restaurant,7.445306323,2273,D,C,A,1
0yrvvg,طباخی بره نمکی,5wprn2,کله پزی بره نمکی,5,معالی آباد - دینکان - صنایع,Restaurant,7.316202409,1102,D,C,B,1
podn8v,کترینگ و فست فود الهیه,2pnlz2,کترینگ و فست فود الهیه,1,امام رضا,Restaurant,7.460009648,779,D,C,C,1
32lm92,خانه کالباس,5r6wpl,خانه کالباس ,1,قاسم آباد-کشاورزی,Meat Shop,9.171128458,428,D,A,D,18
3dm17x,فست فود روبی,29z8z5,فست فود روبی,2,هفت تیر - انقلاب - ولیعصر - فردوسی,Restaurant,8.566392602,752,D,B,C,10
0mr77z,آقای پروتئین,5p8r96,آقای پروتئین,1,قاسم آباد-کشاورزی,Meat Shop,9.223433184,424,D,A,D,1
3dnekx,فست فود پلاک 60,2x1435,فست فود پلاک 60,1,قاسم آباد-کشاورزی,Restaurant,8.267316088,559,D,B,D,1
qy6ywy,پرایم,5gxlxg,کافه رستوران پرایم,2,سعادت آباد - شهرک غرب,Restaurant,8.667068864,714,D,B,C,83
p86w1g,حلیم شادیاخ (شعبه 2),574o92,حلیم شادیاخ (شعبه 2),1,فرامرز-تورج,Restaurant,8.805106892,598,D,B,D,1
0jm96q,شیرینی شادی,5nlkzw,کیک و شیرینی شادی,1,هشتصدمتریها,Pastry,8.293406035,972,D,B,B,16
e5lz5o,کترینگ آسمان,28kk8p,رستوران_کترینگ آسمان,2,فردوس - کاشانی - شهر زیبا,Restaurant,8.012796614,809,D,B,C,17
0gy852,غذای سنتی ترنج,5zlzl6,غذای سنتی ترنج,2,نارمک - مجیدیه,Restaurant,7.409229931,1515,D,C,A,1
l28eo9,کنتاکی کوکوریکو,277kz6,کنتاکی کوکوریکو,2,ولنجک - زعفرانیه,Restaurant,8.566738747,698,D,B,C,133
3xvjmy,خورشت بار آلو ناردون,5p8go8,خورشت بار آلو ناردون,2,نیاوران‎ - آجودانیه,Restaurant,7.959796527,1220,D,C,A,1
jyer6v,کبابی امام رضا,2r1g65,کبابی امام رضا,5,شاه چراغ - حافظیه,Restaurant,8.731565292,755,D,B,C,1
p8q7vg,کبابسرای اصیل ایرانیان( گلپایگانی),28pg11,کبابسرای اصیل ایرانیان (گلپایگانی),2,نارمک - مجیدیه,Restaurant,8.475754173,852,D,B,B,1
p8q7vg,کبابسرای اصیل ایرانیان( گلپایگانی),28pg11,کبابسرای اصیل ایرانیان (گلپایگانی),2,نارمک - مجیدیه,Restaurant,8.475754173,852,D,B,B,1
p8q7vg,کبابسرای اصیل ایرانیان( گلپایگانی),28pg11,کبابسرای اصیل ایرانیان (گلپایگانی),2,نارمک - مجیدیه,Restaurant,8.475754173,852,D,B,B,1
pzxlk2,فست فود نیروانا,5ogmp5,فست فود نیروانا ,1,وکیل آباد شمالی,Restaurant,9.218781071,460,D,A,D,1
0lv9qj,باقلوا استانبول نیلوا,2lzwxw,باقلوا استانبولی نیلوا ,2,نارمک - مجیدیه,Pastry,8.918773693,862,D,B,B,1
095vod,فست فود فرکانس,5719m5,فست فود فرکانس,1,قاسم آباد-کشاورزی,Restaurant,9.094074225,571,D,A,D,1
pzlqy2,میوه فروشی طاها,59xm7w,سوپر میوه طاها,2,سعادت آباد - شهرک غرب,Fruit Shop,8.407280132,897,D,B,B,10
37d2w2,وینگ استاپ (گاندی),5my4kl,وینگ استاپ (گاندی),2,عباس آباد - سید خندان - قصر‎‎,Restaurant,8.03865223,1258,D,B,A,7
poo7nq,غذای قریشی (فودکورت ایران مال),577lxr,کترینگ قریشی (ایرانمال),2,ورداورد - شهرک چیتگر ,Restaurant,7.785169786,1033,D,C,B,166
pv6mn5,سوشی تایم (تهرانپارس),58kw9m,سوشی تایم,2,تهرانپارس-حکیمیه,Restaurant,7.938698324,1349,D,C,A,1
0qzyx9,دیزی بار مزه بازار (5),531kz9,دیزی بار مزه بازار (5),2,تهرانپارس-حکیمیه,Restaurant,8.831746592,690,D,B,C,82
0qzyx9,دیزی بار مزه بازار (5),531kz9,دیزی بار مزه بازار (5),2,تهرانپارس-حکیمیه,Restaurant,8.831746592,690,D,B,C,82
317y22,فست فود بیلی برگر,5n3ym2,فست فود بیلی برگر,5,گلستان,Restaurant,7.694613099,602,D,C,D,1
0gem7q,دهکده نان مرندیز (آردکامل وسبوسدار) (آزاد پز),5gng82,دهکده نان مرندیز,1,فلسطین-ملک آباد,Bakery,8.464051099,2564,D,B,A,166
p5glee,آبمیوه طبیعی آرد ایران,51y181,آبمیوه طبیعی آرد ایران ,2,شهرری,Ice Cream and Juice Shop,9.421029757,562,D,A,D,1
0m8rlr,پیتزا نیک,531wk7,پیتزا نیک,2,نازی آباد,Restaurant,8.013767213,776,D,B,C,1
p89vqy,میوه فروشی فرشاد,58kxlk,فروشگاه فرشاد,2,میدان خراسان - شوش,Fruit Shop,7.904051257,1513,D,C,A,1
p878y5,آبمیوه بستنی برلیان,5lw798,آبمیوه بستنی برلیان,2,سعادت آباد - شهرک غرب,Ice Cream and Juice Shop,7.528712657,3047,D,C,A,9
p5m29e,کباب ناب گلپایگانی,2776ny,کباب ناب گلپایگانی,2,تهرانپارس-حکیمیه,Restaurant,8.046572145,980,D,B,B,8
37ovym,املت سرای فرکانس,58kk37,املت سرای فرکانس,2,یوسف آباد - امیرآباد - گیشا‎,Restaurant,6.213355923,2572,D,D,A,4
pvddr1,فست فود ساحل,5339rx,فست فود ساحل,2,نارمک - مجیدیه,Restaurant,8.751748609,716,D,B,C,1
0gwder,بریانی دولپی,5nx1z5,بریانی دولپی ,1,شیرازی,Restaurant,8.298247411,755,D,B,C,1
znn1w2,پروتئین پروتولند,2oxy6z,پروتولند,5,ارم - عفیف آباد - قصرالدشت,Meat Shop,9.272122109,377,D,A,D,33
0qzyx9,دیزی بار مزه بازار (5),21ymkr,هایپر فود مزه بازار (5),2,تهرانپارس-حکیمیه,Restaurant,8.831746592,690,D,B,C,33
0qzyx9,دیزی بار مزه بازار (5),21ymkr,هایپر فود مزه بازار (5),2,تهرانپارس-حکیمیه,Restaurant,8.831746592,690,D,B,C,33
3ekm2m,سوپر میوه گلچین,2yogz3,سوپر میوه گلچین,2,یوسف آباد - امیرآباد - گیشا‎,Fruit Shop,8.941249805,522,D,B,D,1
dqqe5n,کافه صبحانه سانسوریا,5o4op2,رستوران وکافه صبحانه و کافی شاپ سانسوریا,1,قاسم آباد-کشاورزی,Restaurant,9.076212363,535,D,A,D,4
3koexq,کباب سلطان (رضاشهر),2mk682,کباب سلطان (رضاشهر),1,هشتصدمتریها,Restaurant,7.459476433,970,D,C,B,1
6ddgyn,آبمیوه‌ ننه‌ آقا,5nk94m,آبمیوه بستنی ننه آقا(شمشیری),2,یافت آباد - مهرآباد جنوبی,Ice Cream and Juice Shop,8.837995029,748,D,B,C,1
31le4y,فست فود طلایی,2g4kr5,فست فود طلایی (شعبه 1),1,قاسم آباد-کشاورزی,Restaurant,6.22996537,6205,D,D,A,1
37yv2x,جگر کبابی عسگری,5ll9g5,جگر کبابی عسگری,1,امام رضا,Restaurant,8.858107024,634,D,B,D,1
0r6zro,نان فانتزی آیدا,54nz4y,نان و شیرینی آیدا,2,نیاوران‎ - آجودانیه,Pastry,8.750507027,899,D,B,B,1
316we7,آبمیوه طبیعی شاد,2gxzok,آبمیوه بستنی شاد,2,شادآباد-خلیج فارس-تهرانسر,Ice Cream and Juice Shop,9.175087975,460,D,A,D,1
37xm82,نان فانتزی سعادت آباد,5xgwr6,نان فانتزی سعادت آباد ,2,سعادت آباد - شهرک غرب,Bakery,8.861738646,2408,D,B,A,161
